company_name,cik,has_exhibit21,exhibit21_url,subsidiary_count,reason
O Reilly Automotive Inc,898173,True,https://www.sec.gov/Archives/edgar/data/898173/000089817325000008/orly-20241231xex21d1.htm,6,Exhibit-21 found
Oak Valley Bancorp,1431567,False,,0,"10-K found, but Exhibit-21 missing"
Oak Woods Acquisition Corp,1945422,False,,0,"10-K found, but Exhibit-21 missing"
Oaktree Acquisition Corp III Life Sciences,2029769,True,https://www.sec.gov/Archives/edgar/data/2029769/000119312525065546/d888799dex21.htm,1,Exhibit-21 found
Oaktree Specialty Lending Corp,1414932,False,,0,"10-K found, but Exhibit-21 missing"
Oblong Inc,746210,False,,0,"10-K found, but Exhibit-21 missing"
OCA Acquisition Corp,2056634,False,,0,No 10-K found
Ocean Biomedical Inc,1869974,False,,0,"10-K found, but Exhibit-21 missing"
Ocean Power Technologies Inc,1378140,True,https://www.sec.gov/Archives/edgar/data/1378140/000164117225020888/ex21-1.htm,1,Exhibit-21 found
Oceanfirst Financial Corp,1004702,False,,0,"10-K found, but Exhibit-21 missing"
Ocugen Inc,1372299,True,https://www.sec.gov/Archives/edgar/data/1372299/000162828025010271/ocgn-20241231x10kxex211.htm,2,Exhibit-21 found
Ocular Therapeutix Inc,1393434,True,https://www.sec.gov/Archives/edgar/data/1393434/000155837025002000/ocul-20241231xex21d1.htm,2,Exhibit-21 found
Oculus Visiontech Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
ODP Corp,800240,True,https://www.sec.gov/Archives/edgar/data/800240/000095017025027569/odp-ex21.htm,62,Exhibit-21 found
odysight.ai Inc,1577445,False,,0,"10-K found, but Exhibit-21 missing"
Odyssey Health Inc,1626644,False,,0,"10-K found, but Exhibit-21 missing"
Odyssey Marine Exploration Inc,798528,True,https://www.sec.gov/Archives/edgar/data/798528/000095017025047918/omex-ex21_1.htm,9,Exhibit-21 found
Offerpad Solutions Inc,1825024,False,,0,"10-K found, but Exhibit-21 missing"
Office Properties Income Trust,1456772,True,https://www.sec.gov/Archives/edgar/data/1456772/000145677225000013/opi_123124x10kex211.htm,7,Exhibit-21 found
OFS Capital Corp,1487918,False,,0,"10-K found, but Exhibit-21 missing"
OGE Energy Corp,1021635,True,https://www.sec.gov/Archives/edgar/data/1021635/000095017025022560/oge-ex21_01.htm,1,Exhibit-21 found
O-I Glass Inc,812074,True,https://www.sec.gov/Archives/edgar/data/812074/000155837025000868/oi-20241231xex21.htm,2,Exhibit-21 found
OIL States International Inc,1121484,True,https://www.sec.gov/Archives/edgar/data/1121484/000112148425000024/ois_20241231xex211.htm,10,Exhibit-21 found
Oil-Dri Corp Of America,74046,True,https://www.sec.gov/Archives/edgar/data/74046/000162828025044686/odcex21107312025.htm,12,Exhibit-21 found
Oklo Inc,1849056,True,https://www.sec.gov/Archives/edgar/data/1849056/000162828025014490/ex211listofsubsidiaries.htm,3,Exhibit-21 found
Okta Inc,1660134,True,https://www.sec.gov/Archives/edgar/data/1660134/000166013425000049/okta-1312025_ex211.htm,11,Exhibit-21 found
Olaplex Holdings Inc,1868726,True,https://www.sec.gov/Archives/edgar/data/1868726/000186872625000013/ex211-subsidiariesofthereg.htm,1,Exhibit-21 found
OLB Group Inc,1314196,False,,0,"10-K found, but Exhibit-21 missing"
OLD Dominion Freight LINE Inc,878927,False,,0,"10-K found, but Exhibit-21 missing"
OLD Market Capital Corp,1000045,False,,0,"10-K found, but Exhibit-21 missing"
OLD National Bancorp,707179,False,,0,"10-K found, but Exhibit-21 missing"
OLD Point Financial Corp,1649749,True,https://www.sec.gov/Archives/edgar/data/1649749/000164974925000035/a4q24ex-21.htm,6,Exhibit-21 found
OLD Republic International Corp,74260,True,https://www.sec.gov/Archives/edgar/data/74260/000007426025000042/ex21_2024.htm,110,Exhibit-21 found
Olema Pharmaceuticals Inc,1750284,True,https://www.sec.gov/Archives/edgar/data/1750284/000095017025041204/olma-ex21_1.htm,1,Exhibit-21 found
Ollie S Bargain Outlet Holdings Inc,1639300,True,https://www.sec.gov/Archives/edgar/data/1639300/000114036125010442/ef20040177_ex21-1.htm,4,Exhibit-21 found
Olo Inc,1849056,True,https://www.sec.gov/Archives/edgar/data/1849056/000162828025014490/ex211listofsubsidiaries.htm,3,Exhibit-21 found
Olympic Steel Inc,917470,False,,0,"10-K found, but Exhibit-21 missing"
Omega Healthcare Investors Inc,888491,True,https://www.sec.gov/Archives/edgar/data/888491/000088849125000006/ohi-20241231xex21d1.htm,672,Exhibit-21 found
Omega Therapeutics Inc,1579428,True,https://www.sec.gov/Archives/edgar/data/1579428/000095017025022457/axsm-ex21_1.htm,5,Exhibit-21 found
Omeros Corp,1285819,False,,0,"10-K found, but Exhibit-21 missing"
Omniab Inc,1846253,False,,0,"10-K found, but Exhibit-21 missing"
Omnicell Inc,926326,False,,0,"10-K found, but Exhibit-21 missing"
Omnicom Group Inc,29989,False,,0,"10-K found, but Exhibit-21 missing"
Omnitek Engineering Corp,1404804,False,,0,"10-K found, but Exhibit-21 missing"
On24 Inc,1110611,True,https://www.sec.gov/Archives/edgar/data/1110611/000111061125000004/ex-211ontfsubsidiaries2024.htm,3,Exhibit-21 found
Oncocyte Corp,70858,True,https://www.sec.gov/Archives/edgar/data/70858/000007085825000139/bac-1231202410xkex21.htm,34,Exhibit-21 found
Oncology Institute Inc,1799191,False,,0,"10-K found, but Exhibit-21 missing"
Onconetix Inc,1782107,True,https://www.sec.gov/Archives/edgar/data/1782107/000121390025049687/ea024412201ex21_onconetix.htm,1,Exhibit-21 found
Oncotelic Therapeutics Inc,908259,False,,0,"10-K found, but Exhibit-21 missing"
Oncternal Therapeutics Inc,908259,False,,0,"10-K found, but Exhibit-21 missing"
Ondas Holdings Inc,1646188,True,https://www.sec.gov/Archives/edgar/data/1646188/000121390025022968/ea023270201ex21_ondashold.htm,7,Exhibit-21 found
ONE Gas Inc,1587732,False,,0,"10-K found, but Exhibit-21 missing"
ONE Group Hospitality Inc,1399520,True,https://www.sec.gov/Archives/edgar/data/1399520/000155837025002590/stks-20241231xex21d1.htm,174,Exhibit-21 found
ONE Liberty Properties Inc,712770,True,https://www.sec.gov/Archives/edgar/data/712770/000155837025002406/olp-20241231xex21d1.htm,152,Exhibit-21 found
ONE STOP Systems Inc,1394056,False,,0,"10-K found, but Exhibit-21 missing"
One World Products Inc,1622244,False,,0,"10-K found, but Exhibit-21 missing"
Onemain Holdings Inc,1584207,False,,0,"10-K found, but Exhibit-21 missing"
Onemednet Corp,1849380,False,,0,"10-K found, but Exhibit-21 missing"
Onemeta Inc,1388295,False,,0,"10-K found, but Exhibit-21 missing"
Onesolution Technology Inc,1881551,False,,0,"10-K found, but Exhibit-21 missing"
Onespan Inc,1044777,True,https://www.sec.gov/Archives/edgar/data/1044777/000162828025008750/ex21subsidiariesofregistra.htm,7,Exhibit-21 found
Onespaworld Holdings Ltd,1758488,True,https://www.sec.gov/Archives/edgar/data/1758488/000095017025024552/osw-ex21_1.htm,23,Exhibit-21 found
Onestream Inc,1889956,True,https://www.sec.gov/Archives/edgar/data/1889956/000095017025029037/ck0001889956-ex21_1.htm,4,Exhibit-21 found
Onewater Marine Inc,1772921,True,https://www.sec.gov/Archives/edgar/data/1772921/000177292124000101/onew-20240930xex211.htm,30,Exhibit-21 found
Onfolio Holdings Inc,1825452,True,https://www.sec.gov/Archives/edgar/data/1825452/000165495425004315/onfo_ex211.htm,1,Exhibit-21 found
Onity Group Inc,873860,True,https://www.sec.gov/Archives/edgar/data/873860/000162828025007126/a20241231ex211.htm,5,Exhibit-21 found
ONTO Innovation Inc,704532,True,https://www.sec.gov/Archives/edgar/data/704532/000095017025026729/onto-ex21_1.htm,7,Exhibit-21 found
Ontrak Inc,1136174,False,,0,"10-K found, but Exhibit-21 missing"
OOMA Inc,1327688,True,https://www.sec.gov/Archives/edgar/data/1327688/000095017025048692/ooma-ex21_1.htm,12,Exhibit-21 found
OP Bancorp,1722010,False,,0,"10-K found, but Exhibit-21 missing"
OPAL Fuels Inc,1842279,False,,0,"10-K found, but Exhibit-21 missing"
Open Lending Corp,1806201,True,https://www.sec.gov/Archives/edgar/data/1806201/000180620125000033/lpro-20241231ex211.htm,3,Exhibit-21 found
OPEN TEXT Corp,1002638,False,,0,"10-K found, but Exhibit-21 missing"
Opendoor Technologies Inc,1801169,True,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000017/a2024ex211xlistofsubsidiar.htm,3,Exhibit-21 found
Openlane Inc,1395942,False,,0,"10-K found, but Exhibit-21 missing"
Opgen Inc,1293818,True,https://www.sec.gov/Archives/edgar/data/1293818/000182912625006628/opgeninc_ex21-1.htm,1,Exhibit-21 found
Oportun Financial Corp,1538716,False,,0,"10-K found, but Exhibit-21 missing"
Oppenheimer Holdings Inc,791963,False,,0,"10-K found, but Exhibit-21 missing"
Oppfi Inc,1818502,True,https://www.sec.gov/Archives/edgar/data/1818502/000181850225000003/opfi-20241231x10xkex211xsu.htm,18,Exhibit-21 found
Optex Systems Holdings Inc,1397016,False,,0,"10-K found, but Exhibit-21 missing"
Optical Cable Corp,1000230,False,,0,"10-K found, but Exhibit-21 missing"
Optimizerx Corp,1448431,True,https://www.sec.gov/Archives/edgar/data/1448431/000121390025025576/ea023467001ex21-1_optimize.htm,1,Exhibit-21 found
Optimumbank Holdings Inc,1288855,False,,0,"10-K found, but Exhibit-21 missing"
Optinose Inc,1326801,False,,0,"10-K found, but Exhibit-21 missing"
Option Care Health Inc,1014739,True,https://www.sec.gov/Archives/edgar/data/1014739/000101473925000012/ex211-listofsubsidiaries.htm,54,Exhibit-21 found
Opus Genetics Inc,1228627,True,https://www.sec.gov/Archives/edgar/data/1228627/000114036125011410/ef20039022_ex21-1.htm,1,Exhibit-21 found
Oracle Corp,1341439,True,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-ex21_01.htm,4,Exhibit-21 found
Oragenics Inc,1174940,False,,0,"10-K found, but Exhibit-21 missing"
Oramed Pharmaceuticals Inc,1176309,True,https://www.sec.gov/Archives/edgar/data/1176309/000101376225003450/ea023439401ex21-1_oramed.htm,7,Exhibit-21 found
Orange County Bancorp Inc,1754226,True,https://www.sec.gov/Archives/edgar/data/1754226/000155837025003120/tmb-20241231xex21.htm,3,Exhibit-21 found
Orasure Technologies Inc,1116463,False,,0,"10-K found, but Exhibit-21 missing"
Orchestra Biomed Holdings Inc,1814114,True,https://www.sec.gov/Archives/edgar/data/1814114/000155837025004161/obio-20241231xex21d1.htm,7,Exhibit-21 found
Organogenesis Holdings Inc,1661181,True,https://www.sec.gov/Archives/edgar/data/1661181/000095017025029137/orgo-ex21_1.htm,2,Exhibit-21 found
Organon & Co,1821825,False,,0,"10-K found, but Exhibit-21 missing"
Organovo Holdings Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Orgenesis Inc,1460602,True,https://www.sec.gov/Archives/edgar/data/1460602/000149315224014652/ex21-1.htm,3,Exhibit-21 found
Oric Pharmaceuticals Inc,1796280,False,,0,"10-K found, but Exhibit-21 missing"
Origin Bancorp Inc,1516912,True,https://www.sec.gov/Archives/edgar/data/1516912/000151691225000064/a12312024obnkex21subsidiar.htm,6,Exhibit-21 found
Origin Materials Inc,1802457,False,,0,"10-K found, but Exhibit-21 missing"
Originclear Inc,1419793,False,,0,"10-K found, but Exhibit-21 missing"
Orion Bliss Corp,1854183,False,,0,"10-K found, but Exhibit-21 missing"
Orion Energy Systems Inc,1409375,True,https://www.sec.gov/Archives/edgar/data/1409375/000095017025090385/oesx-ex21_1.htm,5,Exhibit-21 found
Orion Group Holdings Inc,1402829,True,https://www.sec.gov/Archives/edgar/data/1402829/000140282925000005/orn-20241231xex21d1.htm,26,Exhibit-21 found
Orion Office REIT Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Orion SA,1609804,True,https://www.sec.gov/Archives/edgar/data/1609804/000160980425000007/a2025-02x19ex211listofsubs.htm,11,Exhibit-21 found
Ormat Technologies Inc,1296445,False,,0,"10-K found, but Exhibit-21 missing"
Orthofix Medical Inc,884624,True,https://www.sec.gov/Archives/edgar/data/884624/000095017025026066/ofix-ex21_1.htm,10,Exhibit-21 found
Orthopediatrics Corp,1425450,False,,0,"10-K found, but Exhibit-21 missing"
Oruka Therapeutics Inc,907654,True,https://www.sec.gov/Archives/edgar/data/907654/000121390025021165/ea023044501ex21-1_orukathe.htm,2,Exhibit-21 found
OS Therapies Inc,1795091,False,,0,"10-K found, but Exhibit-21 missing"
Oscar Health Inc,1568651,False,,0,"10-K found, but Exhibit-21 missing"
Oshkosh Corp,775158,True,https://www.sec.gov/Archives/edgar/data/775158/000095017025024305/osk-ex21.htm,33,Exhibit-21 found
OSI Systems Inc,1039065,True,https://www.sec.gov/Archives/edgar/data/1039065/000141057825001887/osis-20250630xex21d1.htm,37,Exhibit-21 found
Osprey Bitcoin Trust,1767057,False,,0,"10-K found, but Exhibit-21 missing"
Otis Worldwide Corp,1781335,False,,0,"10-K found, but Exhibit-21 missing"
Otter Tail Corp,1466593,True,https://www.sec.gov/Archives/edgar/data/1466593/000146659325000034/a2024ex21subsidiariesofreg.htm,4,Exhibit-21 found
Ouster Inc,1816581,True,https://www.sec.gov/Archives/edgar/data/1816581/000162828025014318/oust-ex211xlistofsubsidiar.htm,12,Exhibit-21 found
Outbrain Inc,1326801,False,,0,"10-K found, but Exhibit-21 missing"
Outdoor Specialty Products Inc,1610718,True,https://www.sec.gov/Archives/edgar/data/1610718/000109690624002264/odrs_ex21z1.htm,1,Exhibit-21 found
Outfront Media Inc,1579877,False,,0,"10-K found, but Exhibit-21 missing"
Outlook Therapeutics Inc,1649989,True,https://www.sec.gov/Archives/edgar/data/1649989/000155837024016491/otlk-20240930xex21d1.htm,1,Exhibit-21 found
Outset Medical Inc,1484612,False,,0,"10-K found, but Exhibit-21 missing"
Ovid Therapeutics Inc,1636651,False,,0,"10-K found, but Exhibit-21 missing"
Ovintiv Inc,1792580,True,https://www.sec.gov/Archives/edgar/data/1792580/000095017025027914/ovv-ex21_1.htm,4,Exhibit-21 found
Owens & Minor Inc,75252,True,https://www.sec.gov/Archives/edgar/data/75252/000155837025001940/omi-20241231xex21d1.htm,44,Exhibit-21 found
Owens Corning,1370946,True,https://www.sec.gov/Archives/edgar/data/1370946/000137094625000077/oc-20241231x10kxex211.htm,89,Exhibit-21 found
Owlet Inc,1816708,True,https://www.sec.gov/Archives/edgar/data/1816708/000162828025012035/ex-211listofsubsidiariesof.htm,1,Exhibit-21 found
Oxbridge RE Holdings Ltd,1584831,True,https://www.sec.gov/Archives/edgar/data/1584831/000164117225000736/ex21-1.htm,4,Exhibit-21 found
Oxford Industries Inc,75288,False,,0,"10-K found, but Exhibit-21 missing"
OZOP Energy Solutions Inc,1679817,False,,0,"10-K found, but Exhibit-21 missing"
P10 Inc,1841968,True,https://www.sec.gov/Archives/edgar/data/1841968/000095017025030098/px-ex21_1.htm,14,Exhibit-21 found
P2 Solar Inc,1172069,False,,0,"10-K found, but Exhibit-21 missing"
P3 Health Partners Inc,1832511,False,,0,"10-K found, but Exhibit-21 missing"
Paccar Inc,75362,True,https://www.sec.gov/Archives/edgar/data/75362/000095017025023145/pcar-ex21.htm,9,Exhibit-21 found
Pacific Biosciences OF California Inc,1299130,False,,0,"10-K found, but Exhibit-21 missing"
Pacific Health CARE Organization Inc,1138476,True,https://www.sec.gov/Archives/edgar/data/1138476/000118518525000193/pacifichcoex21-1.htm,5,Exhibit-21 found
Pacific Oak Strategic Opportunity REIT Inc,1452936,False,,0,"10-K found, but Exhibit-21 missing"
Pacific Premier Bancorp Inc,1295401,False,,0,"10-K found, but Exhibit-21 missing"
Pacific Sports Exchange Inc,1765651,False,,0,"10-K found, but Exhibit-21 missing"
Pacific Ventures Group Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Pacificorp,nan,False,,0,"Error: ValueError(""invalid literal for int() with base 10: 'nan'"")"
Pacira Biosciences Inc,1396814,True,https://www.sec.gov/Archives/edgar/data/1396814/000139681425000041/pcrx-12312024xex211.htm,4,Exhibit-21 found
