brand_raw,suggested_canonical,score
A&W Root Beer,Dad'S Root Beer,81.81818181818181
Natural Alternatives International,Rti International,86.66666666666667
Aveva,Aveda,80.0
Pappasito'S Or Any Of The Pappa'S Restaurants,Fmk Restaurants,84.61538461538461
T & M Hardware,National Lumber & Hardware,83.33333333333333
Ivory Park,Ivy Park,88.88888888888889
Jewel Tunnel,> > Jewel,83.33333333333333
Wordans,Gordmans,80.0
Du Good,Good Dog,80.0
Kwtv News 9,E News,80.0
Ohio 45356-0816,Ohio > >,80.0
American Barbell,Barilla America,83.87096774193549
Craft Brew Alliance,Alliance Rv,84.21052631578948
Annin & Co,R & Co,80.0
Heartland Home Farms,Heartland Farms Dog Food,85.71428571428571
Chicco Baby Products,Lg Products,84.21052631578948
Chiptole,Chipotle,87.5
Pizza Artistsa,V Pizza,83.33333333333333
Direct Technologies Inc,Dell Technologies,82.75862068965517
Angel City Brewery,Cigar City Brewery,80.0
Los Angeles California,Los Angeles Fc,88.0
Austin'S Pizza,V Pizza,83.33333333333333
El Paso Mexican Restaurant,Azteca Mexican Restaurant,83.72093023255815
Retail Ventures Inc,Red Ventures,80.0
Cylbourn Market Inc,Kc Market,80.0
American Rental,American Health,80.0
Trill Taco,Taco Villa,80.0
Llidel,Leidel,83.33333333333333
Joellas Hot Chicken,Joellas Fried Chicken,88.23529411764706
Patmcgrath. It'S A Makeup Line,Line 5,80.0
Super Natural Cleaning Products,Ecos Cleaning Products,87.17948717948718
Shop N Kart,Park N Shop,81.81818181818181
Garbanzo Mediterranean Fresh,Zoe'S Mediterranean,81.25
Upton Naturals,Art Naturals,80.0
Cloud 9 Car Wash,El Car Wash,84.21052631578948
Taco Joe'S,Taco John'S,85.71428571428571
Tom'S Footwear,On Footwear,84.21052631578948
Hard Seltzer Beverage Company Llc,Good Company Llc,81.48148148148148
Owner Of The Truly Brand,Owner Of Aon,80.0
Freddy'S: Custard,Freddie'S Custard,88.23529411764706
Ollie'S Outlets,B2 Outlets,82.35294117647058
Mr. Coffee,Merit Coffee,81.81818181818181
Reign Beverage Company Llc,Hard Seltzer Beverage Company Llc,86.95652173913044
Other High End Bourbon Brands,U Brands,85.71428571428571
Diabolo Beverage Co Llc,Xyz Beverage,80.0
Premium Retail,Sw Premium,82.35294117647058
Tho,Thor,85.71428571428571
The Art Supply Store,Td Art Supply,86.95652173913044
Heckers,Heckler,85.71428571428571
They Are Apparently A Skin Care Company,Lw Skin Care,85.71428571428571
Gils Club Of America,Motor Club Of America,85.71428571428571
Kiel James Patrick,Patrick Ta,82.35294117647058
Act Blue,Blue Q,80.0
Arizona The Tea Company,The Ohio Tea Company,85.71428571428571
Chuy'S Texmex,Chuy'S Tex-Mex,88.88888888888889
Deluxe Finance,M1 Finance,82.35294117647058
Albuquerque Journal,Albuquerque Nm,88.0
Cross Fit,Crossfit,82.35294117647058
Ruby Thai Kitchen,56 Kitchen,82.35294117647058
The Makeup Company,Larky Makeup Company :),87.5
Savagexfenty,Savage Xfenty,88.0
Broward Schools Credit Union,Oc Credit Union,88.88888888888889
Callahans General Store,Mast General Store,83.87096774193549
A Grocery Store Chain In Michigan,Or Grocery Chain,89.65517241379311
Small Business Bank,Small Business In Kenosha,84.84848484848484
Sport Chek,Sport Tek,84.21052631578948
Yes! Organic Market,Mom'S Organic Market,84.84848484848484
Taiga,Tanga,80.0
Kheils,Khiels,83.33333333333333
Argosy Capital Group,Group M,83.33333333333333
Singer Sewing Machine Manufacturer,Tool Manufacturer,82.75862068965517
Bernina Sewing Machine Manufacturer,Singer Sewing Machine Manufacturer,88.52459016393442
Spencer Gifts Llc,Spencer'S Gifts,81.25
Kroger The Supernarket,> > Kroger > >,85.71428571428571
Enbrel,Enel,80.0
University Of Hawaii,University Of Miami,82.05128205128204
Colorado College,Jax Colorado,80.0
Uniquevintage,Unique Vintage,88.88888888888889
Zip Fitness,Fitness 19,82.35294117647058
Shorts Brewing,Short'S Brewing,89.65517241379311
National Review,Hebrew National,80.0
Sterling Rope,Sterling Group,81.48148148148148
Mid-American Energy,Tc Energy,80.0
Boutique Rugs,Blush Boutique,81.48148148148148
The Waldinger Corporation,Vf Corporation,88.0
Rocky Mountain Wing Shack,Ice Mountain,80.0
The Salvationn Army,Salvation Army,84.84848484848484
Smithfield'S Chicken & Bbq,Smithfield Chicken,81.81818181818181
Electric Yoga,A&N Electric,80.0
Odell Brewing,Schell Brewing,81.48148148148148
Reed College,Berea College,80.0
Wins Financial,Gm Financial,85.71428571428571
Pimco,Kimco,80.0
For Your Entertainment,Mga Entertainment,86.66666666666667
Jewelry Brands Please,U Brands,85.71428571428571
Hamline University,Hollins University,83.33333333333333
Asos Clothing Brand,The Clothing Brand,87.5
Mothers Cookies,Cheryls Cookies,80.0
Idea Public Schools,Educational Materials Used In Public Schools,84.84848484848484
Fairfax County Public Schools,Idea Public Schools,84.84848484848484
Guayakí,Guayaki,85.71428571428571
Quickway,Quickly,80.0
Tgi-Fridays,Tgifridays,85.71428571428571
Maxar,Maxda,80.0
It'S A Makeup Company,The Makeup Company,87.5
Boston Burger Company,Boston Bed Company,87.5
Airesmith,Alesmith,82.35294117647058
Chubb Insurance,Insurance Co,85.71428571428571
Lixil,Lidil,80.0
Aco Hardware,Ace'S Hardware,84.61538461538461
Idshield,Id Shield,82.35294117647058
Otter'S Chicken,Otto'S Chicken,89.65517241379311
Spanos Company,Stepan Company,85.71428571428571
Connors Steak,Color Streak,80.0
Diamondback It'S A Mountain Biking Company,It'S A Makeup Company,80.0
Emerald Smoothie,Smoothie Bar,80.0
Big Cheese Llc,The Big Cheese,83.33333333333333
Muy! Companies,Car Companies,81.81818181818181
Citidel,Citiwide,80.0
Cadre,Carpe,80.0
Steak-Umm,Steak Umm,88.88888888888889
Tart - Makeup,It Makeup,80.0
Charter Fitness,Fitness 19,82.35294117647058
Super Duper Company,Super A,83.33333333333333
Sportman'S,Sportsman,84.21052631578948
Vom Maur,Von Maur,87.5
And Other Skincare Brands,U Brands,85.71428571428571
Cheese Steak Restaurant,Pdq Restaurant,83.33333333333333
Cetephil,Cetaphil,87.5
Need Supply,Z Supply,85.71428571428571
Asos Online Retailer,Online Toy Retailer,88.23529411764706
4Rivers Smokehouse & Bbq,4 Rivers Smokehouse,83.72093023255815
Sweeto Burrito,Neato Burrito,81.48148148148148
Dorn Tru-Value Hardware,True Value Hardware,80.95238095238095
"Jobes (Waco,Tx) Plant Fertilizer Products",Lg Products,84.21052631578948
Pier 1,Pier One,80.0
Outback Restaurant,Pdq Restaurant,83.33333333333333
Sa Fishing,Saint Croix Fishing Rods,82.35294117647058
Southwestern Energy,Northwestern Energy,89.47368421052632
Studio Pizza,V Pizza,83.33333333333333
Smoothie Company,Smoothie Bar,80.0
King Tv,Sling Tv,80.0
Shakey Pizza,V Pizza,83.33333333333333
Diamond Resorts,Diamond Sports,82.75862068965517
Mercury Systems,Security System,80.0
Plygem Windows,Mi Windows,82.35294117647058
Metro Mile,Metromile,84.21052631578948
Sullivans Steakhouse,Dc Steakhouse,86.95652173913044
Husquavana,Huskavana,84.21052631578948
Soffe,Sofft,80.0
Krave Beauty,A Beauty,85.71428571428571
Eleven Maddison Park,7 Eleven,85.71428571428571
Mackenzie River Pizza,V Pizza,83.33333333333333
La Fiesta Supermarket,La Bonita Supermarket,85.71428571428571
Pats Pizza,Pat'S Pizza,85.71428571428571
Hillstone Restaurants,Fmk Restaurants,84.61538461538461
Big Foot Java,Bigfoot Java,88.0
Lutz Hardware Camas Washington,Nw Washington,86.95652173913044
Hero Brands,Hrb Brands,85.71428571428571
Redneck Bank,3 Bank,80.0
Unif — Owned By Eric Espinoza,Owned By 3M,84.21052631578948
Til Tok,Tik Tok,85.71428571428571
Sabra Health Care,Sharp Health Care,88.23529411764706
Lowels,Lowe,80.0
Exeter Bank,3 Bank,80.0
Westside Pizza,V Pizza,83.33333333333333
Schools First Fcu,Schools First Credit Union,86.66666666666667
The Shipping Company,Meditteranean Shipping Company,88.88888888888889
Sims 4,Billy Sims Bbq,80.0
Direct Supply,Z Supply,85.71428571428571
Center Theater Group,Group M,83.33333333333333
Wedgewood Pharmacy,Cvc Pharmacy,80.0
Ci Capital,Cvc Capital,85.71428571428571
Bandier,Bandolier,87.5
College Of Charleston,Carleton College,86.48648648648648
Blue Coast Burrito,Blue Q,80.0
Cutters Point Coffee,Jo Coffee,80.0
Fat Burger,Z Burger,85.71428571428571
University Of Michigsn,University Of Miami,82.92682926829268
Rochester Schools,Rochester Ny,85.71428571428571
Greener Brands,U Brands,85.71428571428571
Rooster Teeth Productions L.L.C A Subsidiary Of Warnermedia,101 Productions,84.61538461538461
Emerson College,> > Emerson > >,87.5
Capital Records,Ci Capital,82.35294117647058
Other Skincare Lines,And Other Skincare Brands,82.35294117647058
Body Candy,Body Company,81.81818181818181
Demo'S Restaurant,Davio'S Restaurant,85.71428571428571
Coffee Shop In Durango,Jo Coffee,80.0
Book Warehouse,Bjs Warehouse,81.81818181818181
Koi Footwear,Louis Footwear,84.61538461538461
Anthony Skin,Anthony Hopkins,81.48148148148148
Ariat. They Make Equestrian Products,Lg Products,84.21052631578948
Gerhard'S Appliance,Mr Appliance,85.71428571428571
Elf Makeup,Elf Make Up,85.71428571428571
Kmart,Hmart,80.0
Goody'S,Woodly'S,80.0
White Bison Coffee,White Rhino Coffee,83.33333333333333
An Alternative Clothing Company,Alternative To,88.0
Philsburry,Pilsbury,88.88888888888889
American Threads,American Meadows,81.25
Denaults Hardware Store,Diy Hardware,80.0
Presbyterian College,Presbyterian Homes,80.0
Skinnyfats,Skinnyfit,84.21052631578948
Toppers,Shoppers,80.0
Plus Size Clothes,Plus Size Clothing,85.71428571428571
Quicktrip- Gas Station,Wawa Gas Station,81.48148148148148
Thorntons Gas Station,Wawa Gas Station,81.48148148148148
Grub Burger,Z Burger,85.71428571428571
Belagios,Belgioso,87.5
The Children'S Courtyard,The Children'S Place,82.35294117647058
The New School,New York Law School,83.33333333333333
Shogun Restaurant,Pdq Restaurant,83.33333333333333
Hypland Clothing Company,Troll Clothing Company,84.21052631578948
Romanos Macaroni & Grill,Romano'S Macaroni Grill,89.36170212765957
Balducci'S,Balduccis,84.21052631578948
The Atlantic. It'S A Magazine,The Week Magazine,82.75862068965517
Pizza Plus,V Pizza,83.33333333333333
Duquense University,Desales University,81.08108108108108
Microchip Technology,Dfb Technology,83.33333333333333
Sorenson Communications,Cox Communications,87.5
Lafayette College,Lafayette 148,81.81818181818181
Constant Contact,Contact Us,82.35294117647058
Orono,Ornot,80.0
Del Friscos,Del Frisco'S,86.95652173913044
Boba Tea Company,Arizona The Tea Company,81.48148148148148
Fresh An Apothecary Store Shearing Natural Beauty Products,A Beauty,85.71428571428571
Kansas City Art Institute,Sas Institute,81.81818181818181
Ledos,Lemos,80.0
Hyrdoflasks,Hydroflask,85.71428571428571
Super Fresh,Super A,83.33333333333333
Dippindots,Dipping Dots,81.81818181818181
University At Albany,Iona University,80.0
It'S A Skincare Company,The Skincare Company,88.88888888888889
Revovle,Revolve,85.71428571428571
Sunrise Bank,3 Bank,80.0
Magellan Health,Magellan Heathcare,84.84848484848484
Trappers,Toppers,80.0
Cookie Plug In Downtown Redlands In California,California Baby,80.0
Arcona,Arco,80.0
Fresh Produce,Fresh Grocer,80.0
Athletes,Athleta,80.0
The School Img Academy,The New School,83.33333333333333
Pride Gas Station,Stripes Gas Station,83.33333333333333
Carwash Usa,Usa Cash,84.21052631578948
Uva Health,Viva Health,85.71428571428571
2K Sports,Sports Clips,80.0
Extreme Pizza,V Pizza,83.33333333333333
Honey Kettle,Kettle One,81.81818181818181
Kendo,Kenzo,80.0
Sf Fire Credit Union,Oc Credit Union,88.88888888888889
Westamerica Bank,3 Bank,80.0
Hungry Hobo,Hungry Root,81.81818181818181
Tastea,Tastemade,80.0
Century Cinema,Cinamark Century,86.66666666666667
William Woods University,Iona University,80.0
Innout Burger I Work For Them,Z Burger,85.71428571428571
Rennassiance Comminty Homes,I Homes,83.33333333333333
Wave Communications,Cox Communications,87.5
Hybrid & Co,R & Co,80.0
The Crafty Beaver,Crafty Beaver In Chicago,86.66666666666667
Invader Coffee,Jo Coffee,80.0
China King,China Spring,81.81818181818181
Deitz,Dritz,80.0
Wingstop Restaurants,Fmk Restaurants,84.61538461538461
Press Coffee Roasters,J Press,83.33333333333333
Uw Credit Union,Arizona Central Credit Union,88.88888888888889
Offwhite,Off White,82.35294117647058
Daily Harvest,Harvest Hill,80.0
Saxton Group,Group M,83.33333333333333
Zebra Pen,Pink Zebra,84.21052631578948
Final Holdings Corp,M1 Holdings,84.21052631578948
Insurance Triple A,Insurance Co,85.71428571428571
H. Stockton It'S A Small Company,It'S A Makeup Company,80.0
Leans,Lehmans,83.33333333333333
Money Network Cardholder Services,Ds Services,84.21052631578948
Coals Pizza,V Pizza,83.33333333333333
Morehead State University,Utah State University,86.48648648648648
Noodles World Kitchen,> > Noodles > >,87.5
The Rx Delivery Service,Sunbasket It Is A Meal Delivery Service,82.05128205128204
Adams Bank & Trust,Home Trust Bank,80.0
An American Based Fast Fashion Company,American Bread Company,84.21052631578948
A Uk Based Online Fashion Retailer,Online Toy Retailer,88.23529411764706
Nonnas Pizza In Crestwood,V Pizza,83.33333333333333
Nonnas Pizza In Oak Lawn,V Pizza,83.33333333333333
Campus Usa Credit Union,Oc Credit Union,88.88888888888889
Visible. They Are A Phone Company,I Phone,83.33333333333333
The One That I Use,One Of The Companies That Manufactures,80.0
Music Equipment Retailer In Indiana,The Music Retailer,87.5
Auburn University At Montgomery,Iona University,80.0
Hi Vee,Hy Vee,83.33333333333333
Monical'S Pizza,Monicals Pizza,89.65517241379311
University Of Mary Washington,Nw Washington,86.95652173913044
Jewellery,Jewell,80.0
Bluestar Alliance. A Brand Management Company,Nd Management,86.95652173913044
Mavrik,Marika,83.33333333333333
Covergirl,Cover Girl,84.21052631578948
Clancy'S The Food & Grocery Company,The Pet Food Company,88.88888888888889
Doc Martens*,Dock Marten,86.95652173913044
Brockhampton. Brockhampton Is A Musical Group,Group M,83.33333333333333
Bon Appétit,Bon Appetite,86.95652173913044
S&D Coffee,Jo Coffee,80.0
Southwestern Family Of Companies,Schmidt Family Of Companies,82.6086956521739
Blind Onion! They Make Pizza,V Pizza,83.33333333333333
Apex Entertainment,Mga Entertainment,86.66666666666667
Zones,Tones,80.0
Plucker'S,Pluckers,82.35294117647058
Travlers,Travellers,88.88888888888889
Tastymade,Tastemade,88.88888888888889
Pk Safety,National Safety Council,80.0
Kanopy,Canopy,83.33333333333333
Family Guy,Bundy Family,81.81818181818181
Morning Brew,7 Brew,80.0
Line Friends,Line 5,80.0
Tentree,Ten Tree,80.0
Wellpath,Wellpet,80.0
Sofive Soccer Center,Us Soccer,80.0
Fruit Lope,Fruit Loops,85.71428571428571
Mane Club,Club Manoco,80.0
Westmont College,Wheaton College,83.87096774193549
Bighit,Brigit,83.33333333333333
MIT,MT,80.0
Superior Seafood,Superior Foods,80.0
Sir Pizza,Spin Pizza,84.21052631578948
Streak N' Shake,Steak & Shake,85.71428571428571
Hawaiian Hut,Hawaiian Tropic,80.0
Ameci Pizza,V Pizza,83.33333333333333
Village Tavern Llc,Village Tavern Restaurants,87.5
Talerico Martin,Cf Martin,80.0
Just Fast Food Chains In General,General Rv,82.35294117647058
Conapny,Conpany,85.71428571428571
Medline Industries,Nd Industries,86.95652173913044
Intimate Apparel In Buffalo,Buffalo 8,87.5
It Is A Clothing Store,K&G Clothing Store,87.5
Breeze Thru Car Wash,El Car Wash,84.21052631578948
Both Are Gas Stations,Dk Gas Stations,88.88888888888889
Conveniency Stores In The Midwest,Ct Stores,80.0
Aki,Akai,85.71428571428571
Gerard Cosmetics,#7 Cosmetics,85.71428571428571
Raising Cane 'S,Raising Cane Chicken Tenders,88.88888888888889
Fms Solutions,Ramsey Solutions,82.75862068965517
G'S Burgers,Tam'S Burgers,83.33333333333333
Bop N Grill,Grill > >,83.33333333333333
Google Classroom,Google Fi,80.0
Cottonon,Cotton On,82.35294117647058
Upstate Ny,Upstate Farms,82.35294117647058
VT,VTA,80.0
Owned By The Dake Family,Ohio. Owned By The Linder Family,88.37209302325581
It'S An Online Clothing Brand I Believe,The Clothing Brand,87.5
Krupp,Krups,80.0
The Skin Care Company,They Are Apparently A Skin Care Company,89.47368421052632
Steven Universe,Her Universe,80.0
Bounty Paper Towels,Viva Paper Towels,82.75862068965517
SMOSH,MOSH,88.88888888888889
Mijier,Maijer,83.33333333333333
Extend A Care For Kids,Kids R Kids,80.0
A Coffee Shop In The Midwest,Jo Coffee,80.0
University Of California-Los Angeles,University Of Akron,81.25
Olney Winery,Oliver Winery,80.0
Mackin,Main,80.0
Margiela,Marinela,87.5
Same Company Running Both Sites,On Running,82.35294117647058
West Surbanan Bank,3 Bank,80.0
Weber State University,Utah State University,86.48648648648648
Art Center College Of Design,P Design,85.71428571428571
Justice Tween Brands,U Brands,85.71428571428571
Modest Management,Nd Management,86.95652173913044
Fenty Beuty By Rihanna,> > Fenty > >,83.33333333333333
Profusion Cosmetics,#7 Cosmetics,85.71428571428571
Petals,Pals,80.0
Shekuo,Shekou,83.33333333333333
Delias,Delish,83.33333333333333
Jewelry Company,Eyewear Company,80.0
Fresh Brothers,Farmer Brothers,82.75862068965517
Winthrop University,Wilmington University,80.0
O Mighty,Mighty Fine,85.71428571428571
Good Earth Natural Foods,Feel Good Foods,80.0
University Of Montana,University Of Akron,81.25
Today'S Car Wash,El Car Wash,84.21052631578948
Anastacia Beverly Hills,Beverly Hills Md,89.65517241379311
Fish City Grill,Grill > >,83.33333333333333
Sentinel Capital Partners (Fazoli'S,Bc Partners,84.21052631578948
Tgi Friday'S),Tgi Fridays,83.33333333333333
Rebook,Reebok,83.33333333333333
Chicken Now,Cowboy Chicken,80.0
Brandymelville,Brandy Melville,89.65517241379311
